onset	duration	sample	trial_type	response_time	stim_file	value	HED	face_type	event_type	event_order	trial_dist	time_dist
52.8312727273	n/a	n/a	scrambled_second_early	n/a	s144.bmp	18	n/a	scrambled	faces	2	1	3.2573
53.5767272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
56.0221818182	n/a	n/a	famous_new	n/a	f105.bmp	5	n/a	famous	faces	1	0	0
56.8558181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
59.1630909091	n/a	n/a	famous_second_late	n/a	f124.bmp	7	n/a	famous	faces	2	9	28.9336
60.1821818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
62.3030909091	n/a	n/a	unfamiliar_new	n/a	u003.bmp	13	n/a	unfamiliar	faces	1	0	0
63.2185454545	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
65.4776363636	n/a	n/a	unfamiliar_second_early	n/a	u003.bmp	14	n/a	unfamiliar	faces	2	1	3.1745
66.0867272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
68.7685454545	n/a	n/a	unfamiliar_new	n/a	u083.bmp	13	n/a	unfamiliar	faces	1	0	0
69.6049090909	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
72.0258181818	n/a	n/a	scrambled_new	n/a	s026.bmp	17	n/a	scrambled	faces	1	0	0
72.6930909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
75.1994545455	n/a	n/a	famous_second_late	n/a	f148.bmp	7	n/a	famous	faces	2	9	28.7491
75.9003636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
78.3230909091	n/a	n/a	scrambled_new	n/a	s047.bmp	17	n/a	scrambled	faces	1	0	0
79.3258181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
81.4803636364	n/a	n/a	scrambled_second_early	n/a	s047.bmp	18	n/a	scrambled	faces	2	1	3.1573
82.1785454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
84.6712727273	n/a	n/a	scrambled_new	n/a	s101.bmp	17	n/a	scrambled	faces	1	0	0
85.5885454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
87.8121818182	n/a	n/a	scrambled_second_early	n/a	s101.bmp	18	n/a	scrambled	faces	2	1	3.1409
88.4967272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
91.0694545455	n/a	n/a	famous_second_late	n/a	f105.bmp	7	n/a	famous	faces	2	11	35.0473
91.8167272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
94.2267272727	n/a	n/a	famous_new	n/a	f081.bmp	5	n/a	famous	faces	1	0	0
94.9812727273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
97.3340000000	n/a	n/a	famous_new	n/a	f128.bmp	5	n/a	famous	faces	1	0	0
98.0312727273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
100.5912727273	n/a	n/a	unfamiliar_second_late	n/a	u083.bmp	15	n/a	unfamiliar	faces	2	10	31.8227
101.4376363636	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
103.7149090909	n/a	n/a	unfamiliar_new	n/a	u114.bmp	13	n/a	unfamiliar	faces	1	0	0
105.0958181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
106.9894545455	n/a	n/a	unfamiliar_second_early	n/a	u114.bmp	14	n/a	unfamiliar	faces	2	1	3.2745
107.7940000000	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
110.1803636364	n/a	n/a	scrambled_second_late	n/a	s026.bmp	19	n/a	scrambled	faces	2	12	38.1545
111.0830909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
113.4376363636	n/a	n/a	unfamiliar_new	n/a	u122.bmp	13	n/a	unfamiliar	faces	1	0	0
114.2485454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
116.6785454545	n/a	n/a	unfamiliar_second_early	n/a	u122.bmp	14	n/a	unfamiliar	faces	2	1	3.2409
117.3067272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
119.8521818182	n/a	n/a	famous_new	n/a	f015.bmp	5	n/a	famous	faces	1	0	0
120.5740000000	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
123.0267272727	n/a	n/a	famous_new	n/a	f106.bmp	5	n/a	famous	faces	1	0	0
123.7067272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
126.1340000000	n/a	n/a	famous_second_late	n/a	f081.bmp	7	n/a	famous	faces	2	10	31.9073
126.8421818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
129.2740000000	n/a	n/a	scrambled_new	n/a	s084.bmp	17	n/a	scrambled	faces	1	0	0
130.0958181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
132.5149090909	n/a	n/a	scrambled_second_early	n/a	s084.bmp	18	n/a	scrambled	faces	2	1	3.2409
133.1630909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
135.6567272727	n/a	n/a	famous_second_late	n/a	f128.bmp	7	n/a	famous	faces	2	12	38.3227
136.4012727273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
138.8630909091	n/a	n/a	scrambled_new	n/a	s060.bmp	17	n/a	scrambled	faces	1	0	0
139.5721818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
141.9703636364	n/a	n/a	scrambled_second_early	n/a	s060.bmp	18	n/a	scrambled	faces	2	1	3.1073
142.6458181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
145.0940000000	n/a	n/a	famous_new	n/a	f011.bmp	5	n/a	famous	faces	1	0	0
146.6603636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
148.3512727273	n/a	n/a	scrambled_new	n/a	s110.bmp	17	n/a	scrambled	faces	1	0	0
149.1158181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
151.5758181818	n/a	n/a	famous_second_late	n/a	f015.bmp	7	n/a	famous	faces	2	10	31.7236
152.3730909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
154.9330909091	n/a	n/a	unfamiliar_new	n/a	u080.bmp	13	n/a	unfamiliar	faces	1	0	0
155.6503636364	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
157.9567272727	n/a	n/a	famous_second_late	n/a	f106.bmp	7	n/a	famous	faces	2	11	34.93
158.6403636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
161.0812727273	n/a	n/a	scrambled_new	n/a	s141.bmp	17	n/a	scrambled	faces	1	0	0
161.7449090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
164.2049090909	n/a	n/a	scrambled_second_early	n/a	s141.bmp	18	n/a	scrambled	faces	2	1	3.1236
164.7930909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
167.2621818182	n/a	n/a	unfamiliar_new	n/a	u069.bmp	13	n/a	unfamiliar	faces	1	0	0
167.9376363636	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
170.5194545455	n/a	n/a	scrambled_new	n/a	s065.bmp	17	n/a	scrambled	faces	1	0	0
171.2603636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
173.8603636364	n/a	n/a	scrambled_second_early	n/a	s065.bmp	18	n/a	scrambled	faces	2	1	3.3409
174.4858181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
177.0840000000	n/a	n/a	famous_second_late	n/a	f011.bmp	7	n/a	famous	faces	2	10	31.99
177.7667272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
180.2249090909	n/a	n/a	scrambled_new	n/a	s057.bmp	17	n/a	scrambled	faces	1	0	0
181.0321818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
183.3985454545	n/a	n/a	scrambled_second_early	n/a	s057.bmp	18	n/a	scrambled	faces	2	1	3.1736
185.1012727273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
186.5730909091	n/a	n/a	scrambled_second_late	n/a	s110.bmp	19	n/a	scrambled	faces	2	12	38.2218
187.3921818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
189.6467272727	n/a	n/a	scrambled_new	n/a	s100.bmp	17	n/a	scrambled	faces	1	0	0
190.3894545455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
192.7040000000	n/a	n/a	unfamiliar_second_late	n/a	u080.bmp	15	n/a	unfamiliar	faces	2	12	37.7709
193.3530909091	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
195.9776363636	n/a	n/a	famous_new	n/a	f131.bmp	5	n/a	famous	faces	1	0	0
196.6885454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
199.1858181818	n/a	n/a	famous_second_early	n/a	f131.bmp	6	n/a	famous	faces	2	1	3.2082
199.7685454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
202.3594545455	n/a	n/a	famous_new	n/a	f103.bmp	5	n/a	famous	faces	1	0	0
203.2121818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
205.5330909091	n/a	n/a	famous_second_early	n/a	f103.bmp	6	n/a	famous	faces	2	1	3.1736
206.1485454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
208.5903636364	n/a	n/a	unfamiliar_second_late	n/a	u069.bmp	15	n/a	unfamiliar	faces	2	13	41.3282
209.3503636364	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
211.7976363636	n/a	n/a	scrambled_new	n/a	s003.bmp	17	n/a	scrambled	faces	1	0	0
212.6294545455	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
214.9049090909	n/a	n/a	famous_new	n/a	f112.bmp	5	n/a	famous	faces	1	0	0
215.6976363636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
218.0121818182	n/a	n/a	unfamiliar_new	n/a	u121.bmp	13	n/a	unfamiliar	faces	1	0	0
218.8821818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
221.3030909091	n/a	n/a	scrambled_second_late	n/a	s100.bmp	19	n/a	scrambled	faces	2	10	31.6564
221.9058181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
224.4103636364	n/a	n/a	unfamiliar_new	n/a	u139.bmp	13	n/a	unfamiliar	faces	1	0	0
225.0958181818	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
227.6512727273	n/a	n/a	unfamiliar_second_early	n/a	u139.bmp	14	n/a	unfamiliar	faces	2	1	3.2409
228.4540000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
230.7585454545	n/a	n/a	famous_new	n/a	f071.bmp	5	n/a	famous	faces	1	0	0
231.4549090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
234.0494545455	n/a	n/a	unfamiliar_new	n/a	u046.bmp	13	n/a	unfamiliar	faces	1	0	0
234.8267272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
237.1230909091	n/a	n/a	scrambled_second_late	n/a	s003.bmp	19	n/a	scrambled	faces	2	8	25.3255
237.7930909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
240.3467272727	n/a	n/a	famous_new	n/a	f040.bmp	5	n/a	famous	faces	1	0	0
241.1649090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
243.5540000000	n/a	n/a	famous_second_early	n/a	f040.bmp	6	n/a	famous	faces	2	1	3.2073
244.2130909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
246.6112727273	n/a	n/a	famous_second_late	n/a	f112.bmp	7	n/a	famous	faces	2	10	31.7064
247.5321818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
249.9021818182	n/a	n/a	unfamiliar_new	n/a	u075.bmp	13	n/a	unfamiliar	faces	1	0	0
250.4621818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
253.0094545455	n/a	n/a	unfamiliar_second_early	n/a	u075.bmp	14	n/a	unfamiliar	faces	2	1	3.1073
253.4721818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
256.2667272727	n/a	n/a	unfamiliar_second_late	n/a	u121.bmp	15	n/a	unfamiliar	faces	2	12	38.2545
257.3240000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
259.4912727273	n/a	n/a	unfamiliar_new	n/a	u040.bmp	13	n/a	unfamiliar	faces	1	0	0
260.2585454545	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
262.6649090909	n/a	n/a	famous_new	n/a	f110.bmp	5	n/a	famous	faces	1	0	0
263.8576363636	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
265.8221818182	n/a	n/a	famous_second_early	n/a	f110.bmp	6	n/a	famous	faces	2	1	3.1573
266.4330909091	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
268.9794545455	n/a	n/a	famous_second_late	n/a	f071.bmp	7	n/a	famous	faces	2	12	38.2209
269.5858181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
272.2040000000	n/a	n/a	unfamiliar_new	n/a	u048.bmp	13	n/a	unfamiliar	faces	1	0	0
273.0540000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
275.3776363636	n/a	n/a	unfamiliar_second_early	n/a	u048.bmp	14	n/a	unfamiliar	faces	2	1	3.1736
275.8840000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
278.5185454545	n/a	n/a	unfamiliar_second_late	n/a	u046.bmp	15	n/a	unfamiliar	faces	2	14	44.4691
279.0649090909	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
281.6758181818	n/a	n/a	unfamiliar_new	n/a	u057.bmp	13	n/a	unfamiliar	faces	1	0	0
282.2840000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
284.7658181818	n/a	n/a	scrambled_new	n/a	s009.bmp	17	n/a	scrambled	faces	1	0	0
285.3803636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
287.9903636364	n/a	n/a	scrambled_second_early	n/a	s009.bmp	18	n/a	scrambled	faces	2	1	3.2245
288.4485454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
291.1803636364	n/a	n/a	famous_new	n/a	f080.bmp	5	n/a	famous	faces	1	0	0
291.8530909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
294.4385454545	n/a	n/a	unfamiliar_second_late	n/a	u040.bmp	15	n/a	unfamiliar	faces	2	11	34.9473
295.0130909091	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
297.5285454545	n/a	n/a	unfamiliar_new	n/a	u078.bmp	13	n/a	unfamiliar	faces	1	0	0
298.1167272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
300.6521818182	n/a	n/a	famous_new	n/a	f101.bmp	5	n/a	famous	faces	1	0	0
301.4049090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
303.9430909091	n/a	n/a	scrambled_new	n/a	s077.bmp	17	n/a	scrambled	faces	1	0	0
304.5012727273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
307.0676363636	n/a	n/a	scrambled_second_early	n/a	s077.bmp	18	n/a	scrambled	faces	2	1	3.1245
307.5149090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
310.0576363636	n/a	n/a	unfamiliar_second_late	n/a	u057.bmp	15	n/a	unfamiliar	faces	2	9	28.3818
310.6930909091	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
313.2985454545	n/a	n/a	famous_new	n/a	f034.bmp	5	n/a	famous	faces	1	0	0
313.8603636364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
316.5894545455	n/a	n/a	scrambled_new	n/a	s075.bmp	17	n/a	scrambled	faces	1	0	0
317.1421818182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
319.7803636364	n/a	n/a	scrambled_second_early	n/a	s075.bmp	18	n/a	scrambled	faces	2	1	3.1909
320.2740000000	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
322.8540000000	n/a	n/a	famous_second_late	n/a	f080.bmp	7	n/a	famous	faces	2	10	31.6736
323.4030909091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
325.8940000000	n/a	n/a	famous_new	n/a	f014.bmp	5	n/a	famous	faces	1	0	0
326.9158181818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
329.0176363636	n/a	n/a	unfamiliar_second_late	n/a	u078.bmp	15	n/a	unfamiliar	faces	2	10	31.4891
329.6085454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
332.1421818182	n/a	n/a	scrambled_new	n/a	s126.bmp	17	n/a	scrambled	faces	1	0	0
333.2740000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
335.1985454545	n/a	n/a	famous_second_late	n/a	f101.bmp	7	n/a	famous	faces	2	11	34.5464
335.8149090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
338.4567272727	n/a	n/a	scrambled_new	n/a	s109.bmp	17	n/a	scrambled	faces	1	0	0
339.3021818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
341.6303636364	n/a	n/a	scrambled_second_early	n/a	s109.bmp	18	n/a	scrambled	faces	2	1	3.1736
342.2312727273	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
344.7203636364	n/a	n/a	scrambled_new	n/a	s121.bmp	17	n/a	scrambled	faces	1	0	0
346.5712727273	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
347.8276363636	n/a	n/a	famous_second_late	n/a	f034.bmp	7	n/a	famous	faces	2	11	34.5291
348.3849090909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
351.0021818182	n/a	n/a	famous_new	n/a	f097.bmp	5	n/a	famous	faces	1	0	0
351.7667272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
354.2094545455	n/a	n/a	unfamiliar_new	n/a	u098.bmp	13	n/a	unfamiliar	faces	1	0	0
354.8794545455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
357.4167272727	n/a	n/a	unfamiliar_second_early	n/a	u098.bmp	14	n/a	unfamiliar	faces	2	1	3.2073
358.1876363636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
360.5403636364	n/a	n/a	famous_second_late	n/a	f014.bmp	7	n/a	famous	faces	2	11	34.6464
361.5067272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
363.6812727273	n/a	n/a	famous_new	n/a	f145.bmp	5	n/a	famous	faces	1	0	0
364.3276363636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
366.9885454545	n/a	n/a	famous_second_early	n/a	f145.bmp	6	n/a	famous	faces	2	1	3.3073
367.5676363636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
370.1630909091	n/a	n/a	scrambled_second_late	n/a	s126.bmp	19	n/a	scrambled	faces	2	12	38.0209
370.9640000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
373.4540000000	n/a	n/a	famous_new	n/a	f109.bmp	5	n/a	famous	faces	1	0	0
374.0994545455	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
376.8112727273	n/a	n/a	famous_second_early	n/a	f109.bmp	6	n/a	famous	faces	2	1	3.3573
377.2612727273	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
380.0521818182	n/a	n/a	famous_new	n/a	f020.bmp	5	n/a	famous	faces	1	0	0
380.9140000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
383.1594545455	n/a	n/a	famous_second_early	n/a	f020.bmp	6	n/a	famous	faces	2	1	3.1073
383.9458181818	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
386.4003636364	n/a	n/a	scrambled_second_late	n/a	s121.bmp	19	n/a	scrambled	faces	2	13	41.68
387.1758181818	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
389.6740000000	n/a	n/a	famous_new	n/a	f033.bmp	5	n/a	famous	faces	1	0	0
390.2821818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
392.7985454545	n/a	n/a	famous_second_late	n/a	f097.bmp	7	n/a	famous	faces	2	13	41.7964
393.4603636364	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
395.8049090909	n/a	n/a	famous_new	n/a	f073.bmp	5	n/a	famous	faces	1	0	0
396.3958181818	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
398.9794545455	n/a	n/a	unfamiliar_new	n/a	u042.bmp	13	n/a	unfamiliar	faces	1	0	0
399.5349090909	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
402.1530909091	n/a	n/a	unfamiliar_second_early	n/a	u042.bmp	14	n/a	unfamiliar	faces	2	1	3.1736
402.6549090909	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
405.1603636364	n/a	n/a	scrambled_new	n/a	s073.bmp	17	n/a	scrambled	faces	1	0	0
406.2967272727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
408.4176363636	n/a	n/a	scrambled_second_early	n/a	s073.bmp	18	n/a	scrambled	faces	2	1	3.2573
408.9294545455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
411.6085454545	n/a	n/a	unfamiliar_new	n/a	u088.bmp	13	n/a	unfamiliar	faces	1	0	0
412.4349090909	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
414.8821818182	n/a	n/a	scrambled_new	n/a	s145.bmp	17	n/a	scrambled	faces	1	0	0
415.5640000000	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
418.1230909091	n/a	n/a	scrambled_second_early	n/a	s145.bmp	18	n/a	scrambled	faces	2	1	3.2409
418.6476363636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
421.1967272727	n/a	n/a	famous_second_late	n/a	f033.bmp	7	n/a	famous	faces	2	10	31.5227
421.7167272727	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
424.4040000000	n/a	n/a	unfamiliar_new	n/a	u097.bmp	13	n/a	unfamiliar	faces	1	0	0
425.1603636364	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
427.5285454545	n/a	n/a	unfamiliar_second_early	n/a	u097.bmp	14	n/a	unfamiliar	faces	2	1	3.1245
428.0321818182	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
430.6685454545	n/a	n/a	famous_second_late	n/a	f073.bmp	7	n/a	famous	faces	2	11	34.8636
431.2330909091	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
433.7930909091	n/a	n/a	unfamiliar_new	n/a	u148.bmp	13	n/a	unfamiliar	faces	1	0	0
434.7085454545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	n/a	button_press	0	0	0
436.8330909091	n/a	n/a	unfamiliar_new	n/a	u073.bmp	13	n/a	unfamiliar	faces	1	0	0
437.4076363636	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
440.0067272727	n/a	n/a	unfamiliar_second_early	n/a	u073.bmp	14	n/a	unfamiliar	faces	2	1	3.1736
440.5940000000	n/a	n/a	left_sym	n/a	n/a	256	n/a	n/a	button_press	0	0	0
